TIC,Sector,snr,period,period_h
272758460,16,2.31758041144007,0.182589604089357,4.38215049814458
334810574,17,2.31640643166723,0.075338116692999,1.80811480063197
65155744,7,2.31458574847389,0.0551195107431,1.3228682578344
118174633,9,2.31334154410924,0.12890907159827,3.09381771835847
260655797,7,2.31184398025396,0.139376100132723,3.34502640318535
159330793,25,2.31025468119119,0.05873569627709,1.40965671065016
219010551,21,2.30799709256808,0.090685876753376,2.17646104208103
260972843,28,2.30481932652079,0.284858655936878,6.83660774248508
300037002,7,2.30341658512162,0.112251273884808,2.69403057323538
293164461,3,2.30306484460151,0.154620628905013,3.7108950937203
272781143,19,2.30278498087885,0.398527905698489,9.56466973676374
156152779,14,2.30161730665953,0.131072903895138,3.14574969348332
224303753,22,2.30098245877558,0.06946476901263,1.66715445630311
157552943,26,2.30060241831916,0.395547763010274,9.49314631224657
401838575,3,2.30039729164638,0.314356608459093,7.54455860301822
233745344,22,2.29944751405513,0.063086365929885,1.51407278231724
270101915,1,2.29726879925707,0.290078381042514,6.96188114502033
232064183,28,2.29573797628664,0.076064011870076,1.82553628488182
338720240,18,2.29489527284329,0.053470517982302,1.28329243157524
219855010,24,2.29447982445945,0.190420366515186,4.57008879636445
246896205,5,2.29275878086574,0.412681763094968,9.90436231427923
260609189,9,2.2905882004556,0.152782572776257,3.66678174663017
352239584,20,2.28989398163717,0.273806399884406,6.57135359722574
150322322,11,2.28966480912134,0.070437323969949,1.69049577527876
273647353,19,2.28963461633149,0.050873931622473,1.22097435893935
229618806,16,2.28953172589277,0.087381064717484,2.09714555321962
25153167,28,2.28497736471226,0.186707487196045,4.48097969270509
46099777,11,2.28441586440376,0.062350075484349,1.49640181162438
281193283,19,2.28309135932494,0.050775620591448,1.21861489419475
391970568,14,2.2830601081527,0.052009429149036,1.24822629957686
271975726,10,2.28180658979827,0.068106678450424,1.63456028281018
350025862,7,2.28152580914986,0.05908971448012,1.41815314752288
350734035,17,2.28009603854592,0.058563805637338,1.40553133529611
308358603,26,2.27987093274432,0.074884276275148,1.79722263060355
441606549,26,2.27977640049681,0.186871821953884,4.48492372689322
86231880,21,2.27878885483919,0.076368396354064,1.83284151249754
166787846,2,2.27780552331112,0.461321429844329,11.0717143162639
351687221,18,2.2776055422691,0.295769422950774,7.09846615081858
434109088,2,2.27601000545132,0.056878721805367,1.36508932332882
138291351,20,2.27446098833838,0.170320677437265,4.08769625849436
229683574,22,2.27142806194146,0.310791830290871,7.4590039269809
260972843,1,2.27018612528331,0.284840080129938,6.8361619231185
383553281,14,2.26901897088598,0.062261899284737,1.49428558283368
43607730,5,2.26857449053219,0.057696148057828,1.38470755338787
371220613,16,2.2678677652548,0.055672388433316,1.33613732239958
198236067,21,2.2674525079998,0.447245701904266,10.7338968457024
376870091,15,2.26735115892931,0.059402790382912,1.42566696918988
329171124,18,2.26719072057353,0.119818109331935,2.87563462396643
229683574,16,2.26616359454852,0.310726290594971,7.4574309742793
179234597,4,2.26531750224777,0.081167624939702,1.94802299855285
139357122,28,2.26468787248838,0.05763715788537,1.38329178924887
167453276,5,2.26455112102278,0.24772993315709,5.94551839577016
399964558,16,2.26452557827871,0.060664766397534,1.45595439354081
167165793,13,2.26333047372289,0.065304570423977,1.56730969017545
254487666,12,2.26267366746311,0.32768156382297,7.86435753175128
423236614,12,2.25901030023554,0.068749277383404,1.64998265720169
219011645,16,2.25726311389153,0.164713208256946,3.95311699816671
272787101,16,2.25280089813634,0.054961919931922,1.31908607836613
164955472,20,2.25159735028376,0.12010830434387,2.88259930425289
229671667,22,2.25128788202476,0.426439156836534,10.2345397640768
189164706,8,2.24991608080065,0.194887525025267,4.67730060060641
20204780,23,2.24980948291867,0.100592883650253,2.41422920760606
25709401,6,2.24791097212937,0.14031100208599,3.36746405006376
161729486,15,2.24782042113598,0.069867171447428,1.67681211473826
185171397,8,2.24750731099238,0.062063389408488,1.48952134580372
229671667,15,2.2448756307727,0.428051652651146,10.2732396636275
301102220,18,2.24456729803162,0.082073062588403,1.96975350212168
390586370,10,2.24381264762944,0.051553389301153,1.23728134322768
260655797,2,2.2436259477947,0.139247656719906,3.34194376127774
284704594,5,2.24160034583535,0.058912482407573,1.41389957778175
21898604,26,2.24097932021558,0.178551671080097,4.28524010592234
59547137,6,2.23833907911536,0.050542275923153,1.21301462215566
288517585,26,2.23734719836993,0.052036864068334,1.24888473764003
243353202,15,2.2370276273621,0.101370793618446,2.43289904684269
93995252,9,2.23666716297307,0.174460910187646,4.18706184450351
53451503,21,2.23643098354851,0.069486430689442,1.66767433654661
272781143,22,2.23566277429078,0.075236232021368,1.80566956851282
159731901,28,2.23499681864823,0.265433806631022,6.37041135914452
192941085,9,2.23432027695874,0.434402734296637,10.4256656231193
29923559,3,2.23312105840506,0.143052076906087,3.43324984574608
429003155,25,2.2319830080788,0.05349818289716,1.28395638953185
198512546,21,2.23070246609304,0.068237404711401,1.63769771307363
52256020,28,2.22633640426274,0.05524897378254,1.32597537078096
350025862,1,2.22562841888504,0.054508850600415,1.30821241440995
302396416,20,2.22310316193704,0.091027689886508,2.18466455727619
166088525,23,2.22283813356603,0.059165047997225,1.4199611519334
300037002,2,2.22210933203076,0.057091291338285,1.37019099211883
161745243,24,2.22203671852787,0.079896454992116,1.91751491981078
230090756,25,2.22048296548286,0.25249697764686,6.05992746352465
273270325,13,2.22026722031355,0.079422675907368,1.90614422177683
320524973,21,2.21999182219163,0.064591251765505,1.55019004237213
165530589,21,2.21935082784932,0.050668650229223,1.21604760550136
396088793,13,2.21914089868408,0.059237642336736,1.42170341608166
131119300,10,2.21643740595224,0.146893503189233,3.5254440765416
57830249,10,2.2159532611366,0.107406432044454,2.57775436906689
198236067,17,2.21543443048364,0.073620403764733,1.76688969035358
455959622,24,2.2144456937652,0.053152139856618,1.27565135655883
300037002,3,2.21327122587261,0.054175871347296,1.30022091233511
279354493,25,2.21320673626081,0.211987141620059,5.08769139888142
116157661,2,2.21202608522348,0.362470427877303,8.69929026905528
187092382,19,2.2117165296172,0.10054964630885,2.4131915114124
194377781,15,2.21157623977191,0.083677954057646,2.00827089738349
307706586,7,2.21078413882387,0.076551026960349,1.83722464704837
281193283,26,2.20979951341019,0.114453432923987,2.74688239017568
199375132,14,2.20906837400494,0.074120979172356,1.77890350013654
199573123,20,2.20745949461053,0.393292212259029,9.4390130942167
355867542,14,2.20512952656004,0.072013124092836,1.72831497822806
453430899,21,2.20453704334123,0.368809979518395,8.85143950844148
428906379,19,2.20192806876406,0.116648087592906,2.79955410222973
38698751,11,2.20167910815376,0.300573076239134,7.21375382973922
117645279,5,2.20113498566642,0.073553183690624,1.76527640857498
219755626,24,2.19833449045802,0.064457977627582,1.54699146306196
167165793,11,2.19784676026486,0.168721609581532,4.04931862995678
358899709,17,2.19688889163682,0.200106070149795,4.80254568359508
16532008,20,2.19525142781618,0.340384536162127,8.16922886789105
122608433,3,2.19371281173667,0.068542284357194,1.64501482457265
229671667,16,2.19122244962576,0.054360060059548,1.30464144142914
156152778,14,2.19021177418741,0.114038182205855,2.73691637294052
179234597,13,2.19021039077324,0.360700530333899,8.65681272801357
81352708,7,2.19018160839736,0.086948506214281,2.08676414914275
155719375,7,2.18997514233955,0.184070434979411,4.41769043950586
159414594,21,2.18918863027826,0.061294643231847,1.47107143756433
319739812,13,2.18664973518801,0.110803734545503,2.65928962909208
172627186,7,2.18606374410636,0.142128765849969,3.41109038039926
434167503,5,2.18585468520244,0.07422015058606,1.78128361406543
144379672,22,2.18574439416586,0.05378863665775,1.29092727978601
86273642,20,2.18390749790821,0.429209470505266,10.3010272921264
350025862,5,2.18325076440531,0.050814339434802,1.21954414643524
1813768,8,2.18313972774977,0.109013716446823,2.61632919472376
378527773,18,2.18285848545696,0.125855885224629,3.02054124539109
66425169,7,2.18114953656651,0.08005818998195,1.9213965595668
95251342,6,2.18080197850355,0.124006531813991,2.97615676353578
372390514,24,2.18055114452365,0.278538213189557,6.68491711654936
372061167,18,2.17931986171213,0.058706194375005,1.40894866500011
167812509,6,2.17798552142421,0.054791090222317,1.31498616533561
13238985,15,2.17747339575096,0.139947763250176,3.35874631800423
284190375,14,2.17636912525887,0.050502031694216,1.21204876066118
219010551,16,2.17096308678682,0.050743885946768,1.21785326272244
214664015,2,2.17057857767313,0.098716654511018,2.36919970826442
179234597,28,2.17052075463392,0.052060613402445,1.24945472165867
189084771,12,2.16970031591062,0.138752291171779,3.33005498812269
359572481,12,2.16967854392959,0.207954899676961,4.99091759224706
188819782,20,2.16921081548862,0.101023233481321,2.42455760355169
349306411,4,2.16880105158003,0.091428289902247,2.19427895765392
168205635,9,2.16853002262861,0.112843478914843,2.70824349395623
235940812,19,2.16849859492396,0.063092215427538,1.5142131702609
232629531,22,2.16800637659584,0.177029401910515,4.24870564585237
327189990,17,2.16761033220647,0.086466069989301,2.07518567974321
229951694,14,2.16644080798228,0.05892719033643,1.41425256807433
78023298,12,2.16607068560079,0.094987897073238,2.27970952975772
199573123,21,2.16564300430292,0.457087454659325,10.9700989118238
158623009,2,2.163491718443,0.062028131206933,1.48867514896639
197709128,16,2.16346609184993,0.051754141915466,1.24209940597119
82099975,18,2.16196993463812,0.349712610222404,8.39310264533769
177036977,1,2.16139987386353,0.244821504109223,5.87571609862135
219843707,24,2.16082447512701,0.170994615914893,4.10387078195743
287148041,13,2.15969944661111,0.053307981530624,1.27939155673498
332743270,4,2.15863140693557,0.070018973402738,1.68045536166572
229738650,21,2.15740526325108,0.055320594298675,1.3276942631682
284743579,8,2.15511479064324,0.062313341071868,1.49552018572483
165599289,23,2.15252561768828,0.050147237805585,1.20353370733404
334754479,14,2.15048183962903,0.106640503403086,2.55937208167407
156646255,23,2.14678917629955,0.247351121488203,5.93642691571687
232629531,20,2.14565674740432,0.053653891009377,1.28769338422504
300037002,5,2.1424150815646,0.063872647266024,1.53294353438457
207435297,24,2.14098697077828,0.408179404230874,9.79630570154098
38954437,4,2.14097422057032,0.134427911365441,3.22626987277057
352239584,17,2.14015435743469,0.273365706566141,6.56077695758739
288404936,23,2.14007800076859,0.203572956625848,4.88575095902036
201861769,2,2.14007433866044,0.432215832663203,10.3731799839169
11154973,18,2.13962557427527,0.148130365024635,3.55512876059124
233745344,16,2.13926697724718,0.062514364579814,1.50034474991553
229951694,20,2.13818612635475,0.070158517018407,1.68380440844177
424389265,25,2.13736467079769,0.45459878527691,10.9103708466458
164789350,3,2.13734600764393,0.066780094721877,1.60272227332504
188777432,24,2.13727393254134,0.055007041564852,1.32016899755646
12456725,14,2.13607991419626,0.054214941126206,1.30115858702895
168873515,4,2.1348915839997,0.086882847936413,2.08518835047391
403846866,16,2.13465807681767,0.051687167003317,1.24049200807961
25153167,6,2.13446853979071,0.186767990943777,4.48243178265066
28779006,18,2.13288945706896,0.246809708223679,5.92343299736831
177036977,12,2.12630994128119,0.147216919130856,3.53320605914055
33880418,1,2.12522549762713,0.058366322763949,1.40079174633478
289269327,19,2.12492934409594,0.081086410991476,1.94607386379541
163190353,10,2.12213105972104,0.054596888960304,1.31032533504728
103656470,21,2.12167143700241,0.134188066731186,3.22051360154846
376870091,22,2.1216278795285,0.084591631715489,2.03019916117173
159414594,20,2.12060392617112,0.05586307273032,1.34071374552767
332519883,2,2.1194407081878,0.078927551013555,1.89426122432532
229683574,14,2.11695153932926,0.310580673195908,7.4539361567018
144060554,8,2.1153022910756,0.059832698078696,1.4359847538887
441740483,19,2.115254383033,0.126129727089074,3.02711345013778
357831022,19,2.11459555525065,0.104071410351348,2.49771384843236
25982091,13,2.11401897976644,0.072362047394972,1.73668913747932
230690355,12,2.11367947343218,0.069577293351299,1.66985504043118
150322196,9,2.11255574157439,0.065064226323454,1.5615414317629
419588834,27,2.11252430952611,0.058012140909015,1.39229138181636
372390514,17,2.11235046636753,0.120808103785409,2.89939449084981
166739932,2,2.11196786932798,0.095551336674151,2.29323208017963
350734035,25,2.1103775904563,0.052728577257066,1.26548585416959
300037002,1,2.11032899893975,0.054744504780649,1.31386811473558
144773166,6,2.1098545497427,0.073214226281376,1.75714143075303
325681386,4,2.10984329061372,0.086281257387519,2.07075017730046
271883146,14,2.10920425179566,0.209684443940454,5.0324266545709
350025862,28,2.1088671013049,0.064457359647624,1.54697663154298
272781325,17,2.10665146167466,0.272441502258816,6.53859605421158
198236067,22,2.10458103133958,0.445892782306071,10.7014267753457
233745344,17,2.10417491295508,0.07358195072571,1.76596681741704
436936505,18,2.10347836726471,0.28639903882525,6.873576931806
27117515,12,2.10345465925311,0.062856061670271,1.5085454800865
360020321,17,2.10182911201673,0.095569131015128,2.29365914436307
383553281,26,2.10182686804413,0.097034233014438,2.3288215923465
352949913,15,2.10102829500181,0.065962258593771,1.5830942062505
360020321,24,2.10093286462479,0.460726847593937,11.0574443422545
150322322,7,2.10011876214571,0.062790799237671,1.50697918170409
25153167,7,2.09957721915695,0.373605390405314,8.96652936972754
219807052,21,2.09916406381831,0.11538078274524,2.76913878588576
364264680,5,2.09855681376033,0.417926582652099,10.0302379836504
410058419,13,2.09849368601325,0.116240126928154,2.78976304627569
38820496,28,2.09795034816046,0.326909070182637,7.8458176843833
438462123,6,2.0977454501295,0.065309557519187,1.56742938046049
141769356,12,2.0963635406606,0.050692413040741,1.21661791297779
415333201,5,2.09601288463322,0.176103082807227,4.22647398737344
441133146,4,2.09564954190674,0.133309065287538,3.1994175669009
64940097,17,2.09150407853244,0.100800839579642,2.4192201499114
439913926,4,2.09096304969937,0.403083858585663,9.67401260605591
232629531,17,2.09037882037481,0.111684934372158,2.6804384249318
406479664,4,2.08978557444291,0.054375488173635,1.30501171616724
150321663,10,2.08955685558647,0.230071946454623,5.52172671491095
156004616,23,2.08663087559717,0.281076426828879,6.7458342438931
48415693,19,2.08450210874937,0.087038312424382,2.08891949818516
204669366,10,2.08400152815791,0.063574256778357,1.52578216268058
243353202,14,2.08291130968663,0.077322216331391,1.85573319195339
143041454,4,2.08144235033585,0.079029180739732,1.89670033775356
168978974,7,2.07897604879111,0.072424789384408,1.73819494522579
354572301,6,2.07827086268093,0.316582404466859,7.59797770720461
336664287,26,2.07736619361129,0.057104379179906,1.37050510031773
441290377,27,2.07727368695169,0.071306981447769,1.71136755474646
199573123,25,2.07724252000928,0.081530766217929,1.95673838923029
354257585,18,2.07692644970266,0.051187357641953,1.22849658340688
141769356,27,2.07660843504983,0.064608911625515,1.55061387901235
232629531,23,2.07607786015524,0.075066805115679,1.80160332277628
244161236,3,2.07344150487301,0.290891401354167,6.98139363250001
85462495,26,2.07283141746807,0.132927566340729,3.19026159217749
287415473,23,2.07164422685174,0.073203994926384,1.75689587823322
177036977,4,2.07134639527042,0.052350350292018,1.25640840700843
114818487,2,2.0698074757926,0.073000037424647,1.75200089819152
268337013,7,2.06834116381432,0.050374426714738,1.20898624115371
242064626,6,2.06799182564522,0.077599225677477,1.86238141625945
165599289,15,2.06789258510001,0.060230808191276,1.44553939659061
44892011,4,2.06764406477009,0.062108656172679,1.49060774814429
77318592,5,2.06695192142187,0.19172315546669,4.60135573120055
229404121,20,2.06599995002973,0.23986683331113,5.75680399946712
260609189,13,2.06566438005418,0.07602475310459,1.82459407451016
235940812,26,2.06479223901833,0.127740621476614,3.06577491543873
351099931,12,2.06307594878701,0.075715501326079,1.8171720318259
441811894,18,2.06133270448019,0.213788944216133,5.13093466118718
106315632,9,2.06112223071477,0.146526188950751,3.51662853481802
387446084,18,2.06091323461328,0.051664084218311,1.23993802123946
229683574,17,2.05813945512171,0.117044620978955,2.80907090349492
346081048,24,2.05803285370057,0.052708118995154,1.26499485588368
429152614,9,2.05744751095229,0.064025837792129,1.53662010701109
454254671,11,2.05479069628094,0.135275164432922,3.24660394639013
172601550,22,2.05477399192218,0.100103787514468,2.40249090034722
441606549,20,2.05449224671209,0.187026127891132,4.48862706938718
350025862,13,2.0541050016264,0.05523244020011,1.32557856480263
156613350,19,2.05369524863223,0.247021580716517,5.9285179371964
99989665,21,2.05218312034763,0.055317429454037,1.32761830689688
236903940,18,2.05075153548959,0.077142046327471,1.85140911185931
295565337,10,2.0502985516915,0.065728238275272,1.57747771860654
199375132,15,2.04835423103361,0.077518550959685,1.86044522303245
156213379,26,2.04694319683534,0.055720528381777,1.33729268116266
198362741,17,2.04675270733723,0.13190835644674,3.16580055472175
234333175,2,2.04475359056744,0.056224121795719,1.34937892309725
29169063,21,2.04429194816574,0.054286142788641,1.30286742692739
415974305,3,2.04332336564977,0.069864056022426,1.67673734453823
298229849,17,2.04272143665892,0.097667799846141,2.34402719630738
317153100,13,2.04176918783831,0.091189559863677,2.18854943672824
259592354,3,2.04162588644264,0.078346780299421,1.8803227271861
20821662,14,2.04079035777294,0.256077173871299,6.14585217291117
150322196,5,2.04036012471498,0.051938098715647,1.24651436917554
370943224,18,2.04023874728755,0.05791990993236,1.39007783837664
48415693,22,2.04015535530796,0.052259271169743,1.25422250807382
237609683,6,2.0397137362863,0.094183107448786,2.26039457877087
135618283,26,2.0383700846001,0.128932094487495,3.09437026769987
229614158,15,2.03771637112699,0.060732695051242,1.45758468122981
264597364,7,2.03757076280531,0.08744291855926,2.09863004542223
430844759,16,2.03593028282475,0.056046084042001,1.34510601700803
33880418,11,2.03471119409242,0.065298601173442,1.5671664281626
232629531,19,2.03447724498634,0.099036220979737,2.37686930351369
188819782,24,2.03360823901855,0.266221481787355,6.38931556289652
387446084,24,2.03234883584104,0.489691730405804,11.7526015297393
424389265,21,2.0318087745714,0.453195736436458,10.876697674475
328099902,3,2.0313584808547,0.067988860697556,1.63173265674135
340638718,8,2.03120703842158,0.053798176572725,1.29115623774539
150103472,7,2.03047088483789,0.058355651622818,1.40053563894762
177036977,9,2.0301240857466,0.063124709194591,1.51499302067018
350025862,4,2.02953089853524,0.063842586223775,1.53222206937059
373985178,12,2.02940868436299,0.370751542577223,8.89803702185334
53842250,28,2.02920718481022,0.261022002166496,6.26452805199591
352239584,26,2.02806816599063,0.273698195434181,6.56875669042034
355130708,27,2.02797189787548,0.050736806809952,1.21768336343885
300037002,10,2.02721315066088,0.136625144440637,3.27900346657529
103656470,20,2.02710155778,0.219104410831967,5.25850585996722
198362741,24,2.02575776789448,0.283913799255497,6.81393118213194
53307637,20,2.02486479862873,0.409186469623939,9.82047527097453
353732913,22,2.02475889155786,0.12886377402839,3.09273057668135
232629531,26,2.02296859913063,0.055275560506022,1.32661345214453
149449814,28,2.02180335019691,0.055612479440623,1.33469950657496
77318593,5,2.01938687354813,0.191723155560044,4.60135573344106
441497175,3,2.0189977183984,0.062923039156046,1.51015293974511
167165793,1,2.01864810613599,0.134117282769981,3.21881478647954
416744592,5,2.01792313939206,0.058146792850954,1.3955230284229
290658318,4,2.01766692639006,0.395743979854515,9.49785551650837
367440157,19,2.01709336692751,0.050267016019176,1.20640838446022
393655492,14,2.01649505511158,0.122687036745765,2.94448888189835
141769356,3,2.01580923758483,0.052791985135291,1.26700764324698
454112557,10,2.01545728894943,0.058017880225948,1.39242912542275
189586289,8,2.01508098729809,0.246810209587813,5.92344503010752
441740483,25,2.01394674442768,0.057166641101722,1.37199938644134
220512758,1,2.01379184376838,0.161457604425251,3.87498250620603
233008502,21,2.01229124383029,0.066583379299575,1.59800110318981
271357107,14,2.01178069237789,0.145410831289294,3.48985995094306
177036977,11,2.01042001647316,0.062436180781603,1.49846833875847
250131154,5,2.01019224068643,0.064368416014805,1.54484198435533
394356010,13,2.00931614594316,0.056822998621379,1.36375196691309
334810574,24,2.00909291588572,0.05837751373235,1.4010603295764
242937715,5,2.00793734633756,0.052657583050183,1.26378199320439
394356010,27,2.00696193667733,0.051555201675867,1.2373248402208
23139530,4,2.00643093271533,0.087328946177325,2.09589470825579
301944194,17,2.00609875646533,0.191095336508566,4.58628807620559
85462495,25,2.00486402715889,0.133381776842766,3.20116264422638
116501197,24,2.00443687330452,0.064300789691272,1.54321895259053
403995704,27,2.00430084889634,0.26605285194517,6.38526844668409
219773818,20,2.0024887328734,0.114467735225745,2.74722564541787
89265486,4,2.00165253579634,0.070711524379559,1.69707658510941
307789889,23,2.00159278717513,0.074719793477151,1.79327504345163
7724239,5,2.00131670424792,0.10568375569604,2.53641013670495
172532214,21,2.00077619238252,0.058711433317811,1.40907439962747
219037593,23,1.99955617651068,0.405244372050058,9.7258649292014
61219111,11,1.99931976222115,0.103749859879609,2.48999663711062
177036977,5,1.99894018711426,0.066021316551539,1.58451159723693
238030337,8,1.99824852255815,0.113012189237628,2.71229254170308
99989665,15,1.9975614180109,0.07008006602479,1.68192158459496
158442595,27,1.99741358670186,0.421264730473358,10.1103535313606
300037002,4,1.99662951251576,0.066053192398439,1.58527661756252
350734035,26,1.99645058512986,0.304490821280891,7.30777971074138
196815186,17,1.9955470394122,0.135210667664137,3.24505602393929
285171225,23,1.99270489992172,0.21983058747119,5.27593409930856
271261402,14,1.99258721072147,0.238773173917069,5.73055617400965
350734035,24,1.99250198423176,0.05502838381227,1.32068121149447
159330793,21,1.99145152658751,0.056438077782771,1.35451386678649
198362741,23,1.99039437120558,0.167288737999825,4.01492971199581
165528645,26,1.98810162849037,0.211330721276429,5.07193731063429
229951694,21,1.98595862348288,0.208343347430642,5.00024033833542
349306411,8,1.98436109333483,0.056280050495744,1.35072121189786
138126229,23,1.98367792044435,0.338668005371277,8.12803212891066
232140354,6,1.98333226461969,0.124859784827079,2.99663483584989
144381362,22,1.98188153430449,0.069851851849664,1.67644444439194
335158235,17,1.98143302443194,0.064640252710257,1.55136606504617
38579500,10,1.98026945841314,0.096614730276996,2.31875352664791
233745344,25,1.97951739218765,0.06362860668578,1.52708656045871
278897257,27,1.97683904643764,0.052291531434622,1.25499675443093
160618342,17,1.9764143789873,0.069654982750616,1.67171958601478
9804358,4,1.97497350045805,0.053187703263643,1.27650487832743
231835379,28,1.9746671709936,0.128292492687651,3.07901982450363
229404121,22,1.97197406841629,0.175492430981098,4.21181834354635
245820525,5,1.97048275178914,0.079829224383153,1.91590138519568
198512546,14,1.97016163020659,0.065130089310148,1.56312214344355
415678624,8,1.96925273834677,0.059979559291428,1.43950942299426
219807052,20,1.96904240392297,0.115472116745726,2.77133080189742
177084427,17,1.96865763207673,0.108806596863988,2.61135832473571
255848989,10,1.96814036416905,0.233808226902475,5.61139744565939
141769356,6,1.96761787752437,0.060182239768181,1.44437375443633
150321663,12,1.96490364690901,0.21398433520498,5.13562404491953
278703988,1,1.96422212166668,0.055530499225555,1.33273198141331
232629531,21,1.96170455311083,0.068466948020338,1.64320675248812
442898238,5,1.95984965942462,0.065196935340492,1.56472644817181
57916518,17,1.95821863709521,0.094862468469842,2.27669924327621
298201055,16,1.95455464099965,0.05351660414397,1.28439849945527
387446084,17,1.95173671460287,0.079321288120974,1.90371091490337
423810900,5,1.95137742110962,0.058990612945964,1.41577471070314
269940990,27,1.95046943129295,0.19212335135716,4.61096043257183
371882145,14,1.95037525489969,0.126739199456867,3.0417407869648
376835930,18,1.94732408032349,0.066408542879715,1.59380502911316
166088525,16,1.94512351509608,0.069548259659848,1.66915823183636
288517585,18,1.94482279657942,0.06483828829367,1.55611891904808
38050278,5,1.9426417026995,0.101983709874307,2.44760903698337
455959622,18,1.94075194045673,0.051796375154655,1.24311300371172
279482950,4,1.94068138922943,0.185064570280391,4.44154968672939
59525277,14,1.93738838602785,0.388848609398401,9.33236662556164
300037002,28,1.93719348389871,0.104358337201121,2.5046000928269
209802208,14,1.93550848422527,0.05301575437626,1.27237810503023
229671667,26,1.9342618864047,0.426771331567253,10.2425119576141
404875128,27,1.93363990063594,0.093871990025463,2.2529277606111
177036977,27,1.93358129743858,0.059586114821685,1.43006675572044
192311642,8,1.93296003299255,0.166903706501184,4.00568895602841
300282484,27,1.9312396184991,0.096406251489583,2.31375003574998
198557860,23,1.93097474589926,0.10037475395387,2.40899409489289
283753430,15,1.92976331623679,0.108678224303179,2.60827738327631
152475404,4,1.92799486426721,0.085620115887812,2.05488278130749
429000467,19,1.92269355189081,0.346948623914583,8.32676697394999
469952937,16,1.92228231071327,0.060348914853779,1.44837395649069
386273417,6,1.92125605489866,0.152498175449981,3.65995621079955
233008502,20,1.91952881926745,0.474046608602319,11.3771186064557
122669742,3,1.91894791267926,0.13874300676992,3.32983216247808
271975726,12,1.91814082544868,0.05540572584347,1.32973742024327
207138379,3,1.9168808315785,0.246339275864775,5.9121426207546
167165793,2,1.9165470443667,0.08885738374306,2.13257720983344
63052569,16,1.91514617140867,0.180683932004014,4.33641436809633
470124628,24,1.91112293808501,0.169029479750265,4.05670751400636
198236067,26,1.91025447215749,0.057366070736323,1.37678569767174
331753517,27,1.91001273394231,0.082763205632775,1.98631693518659
359158317,9,1.90919989261066,0.050689879520786,1.21655710849885
